3729	0.00938589434165	0.0268168409761	0.172968624296	228	38	86	86	378	55	74	187	200	3	33	160	52	189	225	74	0	187	193	254	96	36	43	4	62	1	10	682	0.375366568915	0.810136765889	119.322580645	22.0	352	257	48	22	104	130	95	82	59	60	45	25	14	8	2	0	0	0	0	0	0	0	0	0	66	271	0	30	1	30.0	3729.0	682.0	0	0	4	1
1189	0.0	0.0302775441548	0.169890664424	87	17	30	39	112	18	16	55	59	1	12	31	23	58	84	25	0	84	61	89	23	5	18	0	16	1	0	208	0.365384615385	0.814970563499	107.181818182	18.9090909091	145	116	18	8	26	42	31	30	18	23	7	6	7	2	1	2	0	0	0	0	0	0	0	0	19	83	0	10	1	10.0	1189.0	208.0	0	0	3	1
2936	0.00204359673025	0.0265667574932	0.159059945504	143	23	71	73	276	45	19	119	217	0	8	88	69	184	188	93	1	147	208	255	75	34	41	4	19	0	4	476	0.378151260504	0.822547683924	90.78125	14.875	249	174	36	4	74	102	59	50	37	43	38	24	14	10	7	2	0	0	2	0	2	0	0	0	54	196	0	31	1	31.0	2936.0	476.0	0	0	9	1
2220	0.0	0.0355855855856	0.17027027027	135	28	45	80	216	28	24	102	108	0	14	60	46	120	136	42	6	112	108	192	68	21	46	5	28	1	9	401	0.366583541147	0.808558558559	115.894736842	21.1052631579	216	152	32	6	55	82	61	55	36	27	12	22	6	5	4	4	0	0	0	0	0	0	0	0	51	160	0	18	1	18.0	2220.0	401.0	0	0	22	1
4736	0.00253378378378	0.0418074324324	0.162584459459	304	51	137	146	414	62	73	154	283	11	22	145	124	308	279	84	3	234	281	356	109	39	85	12	69	4	13	776	0.355670103093	0.803420608108	104.266666667	17.2444444444	398	276	65	25	115	132	132	100	54	72	47	32	32	14	6	3	1	0	1	0	0	1	0	0	162	276	0	44	1	44.0	4736.0	776.0	0	44	27	0
1984	0.0	0.0292338709677	0.165322580645	144	29	59	66	174	48	29	78	111	3	7	66	50	111	113	45	0	106	90	148	51	7	35	1	32	2	5	347	0.363112391931	0.819052419355	214.222222222	38.5555555556	202	151	25	11	45	69	51	42	25	26	20	13	7	9	5	5	0	0	0	0	0	0	0	0	35	128	0	8	1	8.0	1984.0	347.0	0	0	10	0
1560	0.00128205128205	0.0358974358974	0.163461538462	78	20	46	36	139	21	31	73	107	3	11	43	33	103	96	20	1	76	96	126	36	8	26	0	17	1	1	275	0.36	0.810256410256	95.9375	17.1875	162	117	28	5	46	48	38	32	20	18	14	19	3	6	6	0	1	0	0	0	0	0	0	0	45	106	0	15	1	15.0	1560.0	275.0	0	3	2	0
2394	0.0125313283208	0.047619047619	0.152882205514	125	16	79	59	245	42	41	82	156	0	10	110	39	145	167	47	0	129	127	203	53	22	25	2	25	0	3	378	0.325396825397	0.831662489557	107.863636364	17.1818181818	222	167	28	7	57	59	45	42	28	42	28	25	17	2	8	2	2	2	0	0	0	0	1	0	39	135	0	21	1	21.0	2394.0	378.0	0	0	15	1
3765	0.0164674634794	0.0419654714475	0.170783532537	325	31	105	123	341	77	62	147	236	9	15	112	81	212	199	46	4	190	190	237	62	30	54	4	54	4	6	650	0.398461538462	0.800531208499	75.8367346939	13.2653061224	327	235	45	21	109	129	106	53	91	36	40	30	14	11	2	2	0	0	0	0	0	0	0	0	110	233	0	48	1	48.0	3765.0	650.0	0	8	0	0
315	0.0	0.0761904761905	0.15873015873	26	2	15	9	28	11	2	11	18	4	2	3	11	16	21	9	0	21	14	19	5	1	2	0	2	2	0	55	0.309090909091	0.815873015873	49.8333333333	9.16666666667	46	42	3	1	3	13	7	6	8	5	5	1	1	1	0	0	0	0	0	0	0	0	0	0	8	11	0	5	1	5.0	315.0	55.0	0	0	2	0
3465	0.002886002886	0.0225108225108	0.143145743146	224	29	102	126	384	52	55	113	250	3	9	94	79	216	179	102	0	222	181	283	63	30	31	2	38	19	4	512	0.302734375	0.840404040404	114.2	17.0666666667	246	170	35	8	65	82	72	42	26	53	30	28	39	33	8	2	6	0	1	0	2	0	0	0	59	177	0	29	1	29.0	3465.0	512.0	0	6	4	0
1375	0.0	0.0254545454545	0.182545454545	92	14	31	49	124	12	25	75	75	1	3	37	24	75	93	28	0	57	63	109	32	19	32	2	13	1	0	265	0.415094339623	0.799272727273	113.666666667	22.0833333333	162	126	15	16	34	60	42	36	17	15	16	12	2	1	0	1	0	0	0	0	0	0	0	0	26	121	0	11	1	11.0	1375.0	265.0	0	0	6	1
1099	0.0	0.0464058234759	0.168334849864	67	17	37	36	124	19	24	55	60	3	3	43	18	54	65	14	1	57	67	65	24	8	14	1	10	0	1	189	0.412698412698	0.808917197452	105.9	18.9	134	114	7	4	36	38	21	20	21	15	8	14	7	1	0	1	0	0	0	0	0	0	0	0	25	88	0	9	1	9.0	1099.0	189.0	0	0	0	1
2106	0.00379867046534	0.0422602089269	0.167616334283	135	25	61	67	234	24	13	103	89	2	9	92	36	109	121	36	1	129	113	152	40	26	30	3	35	0	2	370	0.362162162162	0.811965811966	74.25	13.2142857143	216	162	29	12	45	77	62	31	28	51	9	23	10	4	1	0	1	0	0	0	0	0	0	0	46	152	0	27	1	27.0	2106.0	370.0	0	0	11	1
2172	0.00276243093923	0.0561694290976	0.17817679558	135	27	44	68	199	37	31	104	106	8	11	75	46	116	149	33	0	113	104	163	44	21	55	2	38	1	4	403	0.354838709677	0.806169429098	143.866666667	26.8666666667	261	210	32	11	60	72	80	56	39	28	19	13	7	2	0	1	0	0	0	0	0	0	0	0	35	155	0	14	1	14.0	2172.0	403.0	0	0	4	1
315	0.0	0.0761904761905	0.15873015873	26	2	15	9	28	11	2	11	18	4	2	3	11	16	21	9	0	21	14	19	5	1	2	0	2	2	0	55	0.309090909091	0.815873015873	49.8333333333	9.16666666667	46	42	3	1	3	13	7	6	8	5	5	1	1	1	0	0	0	0	0	0	0	0	0	0	8	11	0	5	1	5.0	315.0	55.0	0	0	2	0
1703	0.0	0.0381679389313	0.169113329419	114	21	23	50	167	27	33	52	107	5	20	44	45	116	103	22	0	90	89	132	35	10	31	3	30	4	0	295	0.369491525424	0.807398708162	120.0	21.0714285714	188	152	21	8	50	51	59	29	22	20	19	15	8	5	1	1	1	0	0	0	0	0	0	0	42	119	0	13	1	13.0	1703.0	295.0	0	8	2	0
3209	0.0162044250545	0.0377064506077	0.164537239015	233	35	86	98	333	60	45	129	164	13	14	78	64	168	182	42	4	205	173	235	84	15	39	1	45	1	5	535	0.355140186916	0.810532876285	113.321428571	19.1071428571	259	178	39	15	94	81	76	51	62	76	29	18	9	14	1	1	1	1	0	0	0	0	0	0	82	188	0	27	1	27.0	3209.0	535.0	0	10	0	0
2805	0.00142602495544	0.0310160427807	0.176827094474	181	32	66	96	304	37	43	116	164	20	18	89	50	153	159	50	2	142	122	210	63	29	48	1	37	0	2	509	0.381139489194	0.800713012478	120.956521739	22.1304347826	253	160	52	25	74	95	94	62	50	39	23	17	11	4	2	0	1	0	0	0	0	0	0	0	64	203	0	22	1	22.0	2805.0	509.0	0	11	0	0
2919	0.00137033230558	0.036313806098	0.167180541281	189	34	94	98	314	45	34	132	145	4	15	88	42	143	191	61	1	155	163	236	45	32	44	1	34	2	7	501	0.355289421158	0.807810894142	99.6896551724	17.275862069	284	202	49	12	77	89	74	68	55	35	33	24	16	2	2	1	0	1	0	0	0	0	0	0	73	191	0	28	1	28.0	2919.0	501.0	0	2	0	0
1962	0.00101936799185	0.0270132517839	0.164627930683	127	31	47	65	205	35	34	95	127	1	7	78	34	113	111	32	0	87	109	149	44	17	26	3	29	1	0	329	0.370820668693	0.822120285423	82.5217391304	14.3043478261	199	149	23	4	63	55	59	30	26	27	12	18	17	5	2	5	0	1	0	0	0	0	0	0	26	137	0	22	1	22.0	1962.0	329.0	0	0	5	1
10890	0.0068870523416	0.0493112947658	0.161799816345	783	97	283	296	971	166	173	418	633	21	121	378	182	684	712	167	5	572	638	823	279	68	103	17	129	9	20	1781	0.343065693431	0.809825528007	110.132653061	18.1734693878	721	489	123	60	274	272	234	270	164	172	112	87	53	33	12	11	2	0	0	2	0	0	0	0	325	624	0	97	1	97.0	10890.0	1781.0	0	56	8	0
1534	0.019556714472	0.0352020860495	0.172099087353	105	18	31	46	109	18	24	54	85	4	12	72	30	97	103	38	1	74	60	111	32	18	19	1	24	0	24	267	0.38202247191	0.794002607562	137.636363636	24.2727272727	156	117	18	15	46	40	41	36	28	30	10	6	4	4	3	0	0	1	0	0	0	0	0	0	54	95	0	10	1	10.0	1534.0	267.0	0	8	20	0
10000	0.0029	0.0619	0.1607	651	121	267	304	1002	169	171	376	602	16	35	299	268	592	578	194	6	535	518	762	212	88	148	17	132	17	20	1688	0.313981042654	0.8207	106.333333333	18.1505376344	864	638	132	46	217	261	263	207	142	164	98	88	50	38	11	10	5	1	1	0	0	0	0	0	196	599	0	92	1	92.0	10000.0	1688.0	0	0	40	1
2190	0.0013698630137	0.0283105022831	0.171689497717	160	29	42	59	201	47	36	66	125	3	10	63	51	116	140	41	0	139	137	136	46	24	29	7	31	0	5	399	0.350877192982	0.80502283105	94.2608695652	17.347826087	233	178	28	10	59	71	78	45	32	30	19	13	11	5	3	1	0	0	0	0	0	0	0	0	57	160	0	22	1	22.0	2190.0	399.0	0	0	3	1
329	0.0243161094225	0.0729483282675	0.158054711246	19	5	11	6	33	3	9	11	15	3	3	12	16	11	20	7	0	11	16	25	7	2	4	0	8	0	0	55	0.272727272727	0.808510638298	34.4444444444	6.11111111111	43	36	5	1	6	8	11	8	8	3	2	3	2	0	0	1	0	0	0	0	0	0	0	0	11	14	0	8	1	8.0	329.0	55.0	0	0	0	1
1723	0.00116076610563	0.0435287289611	0.155542658154	112	24	44	45	160	22	39	63	104	1	10	61	51	101	112	47	2	108	101	106	45	16	28	2	19	1	1	271	0.328413284133	0.82878699942	141.833333333	22.5833333333	151	101	26	5	36	48	32	36	24	22	30	14	15	2	3	1	1	0	0	0	0	0	0	0	29	91	0	11	1	11.0	1723.0	271.0	0	0	9	0
1447	0.0221147201106	0.0476848652384	0.159640635798	98	11	30	42	125	34	17	56	90	3	4	47	39	68	79	34	1	82	71	134	38	6	19	0	22	0	7	234	0.354700854701	0.818244644091	129.727272727	21.2727272727	121	81	18	12	29	42	37	29	15	14	16	12	16	9	1	0	0	0	0	0	0	0	0	0	34	92	0	10	1	10.0	1447.0	234.0	0	4	9	0
3209	0.00498597693986	0.0464319102524	0.16827672172	193	38	53	101	286	53	60	100	206	5	14	117	87	185	197	39	10	153	207	228	90	32	56	9	43	0	7	567	0.354497354497	0.812714241197	83.4736842105	14.9210526316	325	250	37	15	93	93	85	72	43	51	40	24	12	6	3	3	0	0	1	0	0	0	0	0	63	218	0	37	1	37.0	3209.0	567.0	0	0	0	1
3710	0.00377358490566	0.0261455525606	0.162264150943	263	40	119	115	366	45	45	127	215	1	1	150	57	213	251	77	2	210	165	325	73	49	30	4	57	5	13	619	0.392568659128	0.818867924528	230.75	38.6875	295	202	45	18	89	135	69	65	52	39	55	36	23	8	7	0	5	1	0	0	0	0	0	0	74	258	0	15	1	15.0	3710.0	619.0	0	0	4	1
3140	0.000636942675159	0.0321656050955	0.168789808917	190	38	80	115	306	43	55	111	199	7	21	124	65	187	187	49	1	123	174	227	56	24	55	6	59	0	4	568	0.367957746479	0.809872611465	73.7857142857	13.5238095238	292	199	52	16	96	97	81	70	53	36	21	21	19	8	8	4	0	0	0	1	0	0	0	0	68	219	0	41	1	41.0	3140.0	568.0	0	0	12	0
1391	0.00215672178289	0.0467289719626	0.176132278936	98	16	37	38	121	24	24	61	82	3	5	44	38	90	81	22	1	63	67	93	24	12	23	1	29	0	4	261	0.436781609195	0.801581595974	72.0526315789	13.7368421053	148	103	25	6	51	57	39	23	22	16	5	11	8	4	1	1	0	0	1	1	0	0	0	0	31	103	0	18	1	18.0	1391.0	261.0	0	0	6	1
12689	0.00843250059106	0.0322326424462	0.162345338482	847	144	376	303	1154	172	251	402	836	54	62	422	248	794	719	250	8	649	718	938	293	117	184	16	158	5	32	2185	0.320366132723	0.815745921664	119.857142857	20.8095238095	883	601	134	64	302	334	363	217	184	208	150	107	76	33	10	8	3	1	0	1	0	0	0	0	287	734	0	104	1	104.0	12689.0	2185.0	0	0	23	0
1595	0.00313479623824	0.058934169279	0.174294670846	120	28	38	63	146	38	20	56	93	4	10	41	31	95	96	35	0	93	74	112	30	7	26	2	19	2	0	287	0.407665505226	0.810031347962	132.0	23.9166666667	170	127	22	9	55	53	35	38	21	27	11	22	6	1	1	0	0	0	0	0	0	0	0	0	26	119	0	11	1	11.0	1595.0	287.0	0	0	11	1
2320	0.00215517241379	0.035775862069	0.169396551724	125	40	62	70	280	25	22	110	135	11	7	74	34	110	143	22	3	110	150	210	40	31	27	3	17	0	4	399	0.365914786967	0.806465517241	135.529411765	23.4705882353	192	138	25	10	64	72	69	50	42	30	20	18	12	2	3	1	0	0	1	0	0	0	0	0	58	174	0	16	1	16.0	2320.0	399.0	0	6	5	0
4311	0.0178612850847	0.0380422175829	0.159127812572	284	71	117	144	455	47	53	155	274	12	15	178	95	264	224	90	2	201	209	331	55	30	84	10	42	2	5	716	0.321229050279	0.823474831826	94.6222222222	15.9111111111	371	267	56	11	97	122	113	78	59	81	31	36	33	5	16	4	0	1	0	0	0	0	0	0	91	245	0	44	1	44.0	4311.0	716.0	0	4	11	0
5203	0.00249855852393	0.0313280799539	0.178166442437	372	78	84	187	442	56	74	257	305	4	54	152	114	271	294	66	11	212	274	388	149	29	103	5	71	6	12	987	0.398176291793	0.791850855276	107.208333333	20.5625	402	270	56	47	122	224	170	122	74	65	34	33	22	5	7	2	1	0	0	0	0	0	0	0	158	393	0	47	1	47.0	5203.0	987.0	1	8	18	0
1429	0.00279916025192	0.0328901329601	0.157452764171	104	13	40	40	119	16	21	53	89	1	13	52	34	74	85	32	0	101	90	108	32	8	14	1	18	2	3	230	0.326086956522	0.817354793562	156.666666667	25.5555555556	153	116	15	5	30	39	31	26	23	28	18	6	12	5	1	1	0	0	0	0	0	0	0	0	40	80	0	8	1	8.0	1429.0	230.0	0	12	9	0
1935	0.0015503875969	0.0299741602067	0.182945736434	148	31	29	51	165	21	27	93	111	0	6	64	44	107	122	24	0	73	98	184	39	18	41	0	31	1	1	371	0.412398921833	0.8	72.4615384615	14.2692307692	207	150	30	8	73	72	64	65	22	18	9	9	6	0	0	2	6	0	1	0	0	0	0	0	39	164	0	25	1	25.0	1935.0	371.0	0	0	13	1
2219	0.00180261379	0.0288418206399	0.168544389365	162	14	55	57	225	28	40	94	133	2	17	62	38	161	123	49	2	102	128	183	44	14	33	2	18	1	1	378	0.378306878307	0.807570977918	95.4782608696	16.4347826087	201	127	39	11	62	70	62	41	30	46	14	21	9	7	2	0	0	0	0	0	0	0	0	0	54	162	0	22	1	22.0	2219.0	378.0	0	8	0	0
1097	0.0	0.0200546946217	0.172288058341	71	10	25	43	102	14	8	51	61	0	17	32	19	58	72	22	0	47	50	103	26	6	18	1	15	1	0	208	0.326923076923	0.812215132179	90.4166666667	17.3333333333	123	87	23	6	26	36	34	29	19	13	14	7	4	1	0	1	0	0	0	0	0	0	0	0	19	70	0	11	1	11.0	1097.0	208.0	0	0	0	0
3461	0.000866801502456	0.0234036405663	0.172782432823	245	53	89	87	352	54	49	161	228	1	9	164	61	215	184	66	3	168	173	241	60	28	45	1	66	1	1	606	0.414191419142	0.813059809304	149.391304348	26.347826087	289	214	25	16	116	119	101	55	42	64	25	28	11	11	3	2	5	1	0	0	0	0	0	0	53	297	0	22	1	22.0	3461.0	606.0	0	0	17	1
1692	0.00236406619385	0.0460992907801	0.159574468085	97	24	67	70	175	17	29	66	110	2	9	63	29	107	84	23	0	76	90	122	37	23	19	0	29	3	1	287	0.303135888502	0.817375886525	69.5416666667	11.9583333333	167	121	22	7	37	43	47	29	30	27	30	8	3	2	2	3	2	0	1	0	0	0	0	0	44	101	0	23	1	23.0	1692.0	287.0	0	2	0	1
3937	0.000508001016002	0.0271780543561	0.166116332233	293	43	108	101	336	55	68	169	241	3	18	149	72	223	240	57	2	198	202	317	107	29	59	2	69	3	6	705	0.314893617021	0.816103632207	90.5813953488	16.3953488372	342	236	44	19	105	98	122	75	68	66	35	22	30	5	7	2	1	0	0	0	0	0	0	0	85	291	0	42	1	42.0	3937.0	705.0	0	0	2	1
1435	0.0592334494774	0.113588850174	0.168641114983	83	20	20	54	132	21	23	45	74	2	12	46	39	82	80	15	0	64	59	84	26	27	12	0	24	0	12	259	0.34749034749	0.802787456446	109.461538462	19.9230769231	157	116	23	19	36	35	35	36	24	24	13	8	7	0	4	1	0	0	0	1	0	0	0	0	56	77	0	12	1	12.0	1435.0	259.0	0	0	3	1
2642	0.0	0.0333080999243	0.169947009841	194	40	55	95	214	44	38	118	163	2	17	83	67	133	148	55	1	132	139	214	67	11	37	1	26	10	7	486	0.358024691358	0.809235427706	113.47826087	21.1304347826	234	154	37	15	62	96	70	65	35	45	18	20	6	10	6	0	0	1	0	0	0	0	0	0	57	187	0	22	1	22.0	2642.0	486.0	0	0	13	0
1043	0.0	0.0488974113135	0.165867689358	87	18	25	31	76	12	14	33	71	1	7	36	30	62	59	21	1	45	70	73	25	3	18	3	16	0	1	179	0.36312849162	0.805369127517	93.0	16.2727272727	122	95	16	7	33	25	26	28	16	13	6	7	5	4	0	1	2	1	0	0	0	0	0	0	33	64	0	10	1	10.0	1043.0	179.0	0	8	9	0
2098	0.00190657769304	0.0262154432793	0.173498570067	131	20	42	55	174	47	41	83	127	3	12	63	46	126	140	48	3	98	123	148	47	12	41	10	32	1	3	382	0.421465968586	0.809342230696	114.166666667	21.2222222222	221	171	30	14	68	78	43	43	27	33	21	18	8	9	1	1	0	0	0	0	0	0	0	0	36	143	0	17	1	17.0	2098.0	382.0	0	0	10	0
2644	0.00151285930408	0.036308623298	0.159984871407	185	39	58	92	245	42	36	110	181	3	14	59	64	145	160	59	1	130	133	224	58	19	35	2	19	1	2	464	0.325431034483	0.816944024206	113.608695652	20.1739130435	231	173	20	11	60	80	59	48	51	36	26	18	14	12	4	5	0	0	0	0	0	0	0	0	66	134	0	22	1	22.0	2644.0	464.0	0	3	11	0
1436	0.00348189415042	0.0473537604457	0.157381615599	91	14	31	58	146	29	13	61	103	0	9	57	19	98	80	28	5	71	87	115	20	11	18	1	15	1	0	233	0.304721030043	0.83008356546	115.909090909	21.1818181818	153	127	13	4	29	38	32	31	23	24	16	12	10	5	3	0	0	0	0	0	0	0	0	0	20	79	0	10	1	10.0	1436.0	233.0	0	0	8	1
2198	0.0186533212011	0.0345768880801	0.161965423112	135	31	55	92	207	27	58	64	131	0	14	78	48	150	116	37	0	112	100	148	61	20	26	0	27	1	9	359	0.328690807799	0.809372156506	108.95	17.95	194	132	29	7	59	52	57	50	39	39	18	19	5	4	4	1	2	1	0	0	0	0	0	0	63	134	0	19	1	19.0	2198.0	359.0	0	6	12	1
2751	0.0	0.0185387131952	0.172300981461	161	28	76	82	297	43	47	106	152	2	13	76	51	167	187	44	0	157	133	206	65	32	45	2	34	3	5	493	0.413793103448	0.810250817884	90.6333333333	16.4333333333	257	181	50	13	96	95	62	52	47	42	24	15	12	9	3	0	2	3	0	0	0	0	0	0	50	231	0	29	1	29.0	2751.0	493.0	0	0	2	0
12922	0.00294072125058	0.0235257700046	0.166228138059	808	186	306	391	1217	201	224	494	757	21	71	411	258	764	745	278	18	627	767	1003	325	84	172	18	163	6	32	2295	0.372549019608	0.814811948615	133.520833333	23.90625	1030	780	128	104	326	425	280	288	160	190	115	102	68	32	22	20	11	3	0	0	2	1	0	0	298	840	0	95	1	95.0	12922.0	2295.0	0	0	45	0
4112	0.00316147859922	0.034046692607	0.176070038911	300	59	91	161	400	57	60	159	227	6	34	116	92	225	213	83	0	169	209	328	98	27	56	19	71	2	7	754	0.389920424403	0.804474708171	90.4	16.7555555556	360	252	44	26	119	148	114	109	60	65	29	24	11	14	3	1	0	0	0	0	0	0	0	0	86	302	0	44	1	44.0	4112.0	754.0	0	0	23	0
1962	0.00203873598369	0.0290519877676	0.172273190622	130	20	35	62	188	25	32	90	108	1	16	68	38	120	124	34	2	92	93	152	39	24	27	1	30	0	1	367	0.381471389646	0.807849133537	92.3333333333	17.4761904762	213	162	28	5	45	90	59	40	30	29	12	13	5	3	2	3	3	0	0	0	0	0	0	0	43	149	0	20	1	20.0	1962.0	367.0	0	0	5	0
4579	0.00458615418214	0.0347237388076	0.159641843197	321	37	167	119	418	79	88	154	290	5	15	133	115	270	234	136	7	225	277	355	110	36	46	12	49	1	13	755	0.392052980132	0.816990609303	116.205128205	19.358974359	345	231	53	14	112	170	72	82	70	49	53	47	32	17	9	2	1	2	0	0	0	0	0	0	110	270	0	38	1	38.0	4579.0	755.0	0	7	14	0
2906	0.0110116999312	0.0540261527873	0.163799036476	171	37	86	78	271	42	58	118	162	8	40	95	53	156	173	58	1	133	148	241	50	33	51	3	28	0	15	499	0.334669338677	0.81039229181	82.0571428571	14.2571428571	299	222	46	20	65	80	69	70	52	41	34	17	19	2	1	1	0	0	2	0	0	0	0	0	85	166	0	34	1	34.0	2906.0	499.0	0	0	1	0
2304	0.0	0.0190972222222	0.166666666667	177	33	50	52	243	49	45	90	160	2	12	76	43	120	131	36	2	115	133	168	34	26	34	2	33	7	2	400	0.3475	0.8203125	162.357142857	28.5714285714	237	184	25	11	70	58	60	50	33	44	20	16	11	4	2	2	2	0	1	1	0	0	0	0	31	151	0	13	1	13.0	2304.0	400.0	0	0	0	1
3621	0.004418668876	0.0510908588788	0.161557580779	184	39	106	154	377	81	58	137	204	16	15	126	72	216	228	53	5	193	182	287	97	16	38	0	56	0	1	613	0.31484502447	0.824910245788	108.757575758	18.5757575758	331	236	51	14	77	102	98	74	51	63	33	31	25	8	8	1	1	0	0	0	0	0	0	0	52	217	0	32	1	32.0	3621.0	613.0	0	0	7	1
1274	0.00156985871272	0.0494505494505	0.181318681319	74	11	21	36	129	15	15	76	72	0	5	44	24	62	86	22	1	51	49	112	27	12	23	1	27	0	3	243	0.374485596708	0.793563579278	52.125	10.125	157	125	18	5	36	50	47	39	20	15	11	4	3	2	0	0	0	0	0	0	0	0	0	0	36	100	0	23	1	23.0	1274.0	243.0	0	0	2	1
2490	0.00240963855422	0.0277108433735	0.177510040161	146	42	46	73	240	45	47	130	156	1	16	76	61	135	139	27	4	112	148	171	63	15	45	3	39	0	13	454	0.385462555066	0.803614457831	102.791666667	18.9166666667	278	225	25	13	71	91	83	63	35	38	21	13	7	4	2	1	1	0	0	0	0	0	0	0	53	194	0	23	1	23.0	2490.0	454.0	0	0	0	1
8755	0.00948029697316	0.0338092518561	0.16904625928	586	101	165	310	795	157	124	396	492	11	71	290	176	466	466	147	3	481	394	647	194	69	150	2	137	10	30	1582	0.369785082174	0.804111936037	92.1382978723	16.829787234	691	498	107	50	223	306	242	173	138	106	66	93	36	24	8	4	4	2	0	0	0	0	0	0	246	548	0	93	1	93.0	8755.0	1582.0	1	0	24	0
30218	0.0118472433649	0.0725064531074	0.158614071083	2033	442	781	998	2523	452	491	984	1758	85	225	1015	716	1784	1733	590	18	1554	1511	2046	571	246	411	40	438	43	384	5198	0.340900346287	0.802468727249	61.5445134576	10.7619047619	2258	1673	316	151	701	816	659	556	451	441	316	241	153	70	51	18	10	2	3	12	13	1	19	0	1319	1524	0	482	1	482.0	30218.0	5198.0	0	0	82	0
814	0.012285012285	0.044226044226	0.165847665848	56	13	16	33	81	18	16	16	37	4	8	18	14	51	47	11	1	59	49	44	14	5	18	1	17	0	7	135	0.377777777778	0.807125307125	77.7777777778	15.0	96	73	13	3	22	24	19	12	18	17	8	4	4	2	0	1	0	0	0	0	0	0	0	0	22	41	0	8	1	8.0	814.0	135.0	0	0	1	1
0	0.0001	0.0001	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0.0001	0.0	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0	0	0	1
1356	0.00147492625369	0.0147492625369	0.163716814159	122	13	30	37	116	24	29	68	72	4	6	49	31	84	69	15	0	68	77	112	33	5	22	1	13	0	2	233	0.356223175966	0.82005899705	149.777777778	25.8888888889	143	110	18	8	25	50	25	33	30	18	9	8	8	4	2	1	2	0	0	0	0	0	0	0	23	91	0	8	1	8.0	1356.0	233.0	0	0	1	1
2289	0.00305810397554	0.0257754477938	0.183049366536	151	35	33	81	205	42	47	94	105	5	22	91	37	121	168	29	0	104	105	156	74	17	46	1	43	2	3	429	0.412587412587	0.799475753604	126.222222222	23.8333333333	240	174	35	15	54	108	80	52	45	31	21	5	3	2	2	1	1	0	0	0	0	0	0	0	41	185	0	17	1	17.0	2289.0	429.0	0	0	0	0
3504	0.0037100456621	0.0293949771689	0.165810502283	218	53	61	101	323	50	59	127	210	8	28	102	117	192	211	53	1	174	182	315	85	26	45	10	49	4	10	629	0.324324324324	0.817066210046	115.0	20.9666666667	322	232	47	17	92	95	112	70	40	66	29	31	9	11	1	2	2	1	2	0	0	1	0	0	66	256	0	29	1	29.0	3504.0	629.0	0	0	8	1
2331	0.003861003861	0.040755040755	0.175032175032	145	27	56	79	231	39	34	95	94	3	31	98	44	136	152	34	1	88	148	143	57	17	51	7	42	0	3	432	0.361111111111	0.807378807379	91.64	17.28	250	188	39	15	50	91	77	67	27	28	21	19	6	4	2	2	0	0	0	0	0	0	0	0	48	166	0	24	1	24.0	2331.0	432.0	0	0	3	1
6074	0.00543299308528	0.0223905169575	0.175008231808	346	60	158	248	710	127	63	310	321	5	47	144	117	281	406	121	3	312	305	390	107	47	126	8	50	11	5	1098	0.417122040073	0.805070793546	84.5633802817	15.4647887324	328	111	121	37	206	215	154	116	89	82	75	46	22	16	0	4	0	2	0	0	0	0	0	0	121	470	0	70	1	70.0	6074.0	1098.0	0	0	0	1
1294	0.00309119010819	0.0177743431221	0.176197836167	100	22	17	38	143	27	27	53	66	2	7	39	24	79	62	18	1	52	69	122	26	6	16	0	25	0	2	232	0.426724137931	0.809891808346	106.916666667	19.3333333333	137	100	20	10	32	57	37	20	21	16	20	10	4	0	1	0	0	1	0	0	0	0	0	0	18	93	0	11	1	11.0	1294.0	232.0	0	0	0	1
5411	0.00406579190538	0.0364073184254	0.159305119202	316	61	147	230	527	127	72	172	373	4	29	199	74	294	330	77	4	273	299	439	110	29	101	5	80	5	4	866	0.347575057737	0.813527998522	131.0	21.1219512195	350	226	53	21	118	162	147	78	79	56	65	100	24	8	1	1	3	0	0	0	0	0	0	0	150	314	0	40	1	40.0	5411.0	866.0	0	38	0	0
1982	0.0095862764884	0.0297679112008	0.17053481332	149	25	50	61	191	35	23	80	107	11	23	72	50	119	103	40	0	99	81	161	45	11	24	4	19	0	4	342	0.374269005848	0.811301715439	114.058823529	20.1176470588	206	157	26	11	54	63	61	40	30	25	22	16	12	2	1	1	1	0	0	0	0	0	0	0	36	130	0	16	1	16.0	1982.0	342.0	0	0	5	0
5869	0.00136309422389	0.0333958084853	0.180269211109	388	79	159	176	523	88	85	255	355	6	41	167	121	321	346	105	4	247	269	426	156	45	98	4	94	18	2	1153	0.36947094536	0.798943601976	103.625	20.5892857143	452	301	69	59	158	209	246	121	79	58	42	29	31	17	8	0	2	0	0	0	0	0	0	0	134	452	0	55	1	55.0	5869.0	1153.0	0	1	18	0
2257	0.00265839610102	0.0425343376163	0.169694284448	136	33	30	59	229	36	31	97	141	2	21	64	42	114	132	20	0	144	142	214	34	19	37	0	34	0	3	396	0.30303030303	0.811253876828	97.1739130435	17.2173913043	228	166	34	8	48	64	94	44	47	34	13	11	16	4	1	0	0	0	0	0	0	0	0	0	45	164	0	22	1	22.0	2257.0	396.0	0	0	0	1
